SystemCodeNumber,Capacity,Occupancy,LastUpdated,Occupancy Rate (%)
Others-CCCPS98,3103,1106,2016-10-18 10:01:25,35.64
Others-CCCPS98,3103,1185,2016-10-18 10:28:58,38.19
Others-CCCPS98,3103,1247,2016-10-18 11:01:57,40.19
Others-CCCPS98,3103,1274,2016-10-18 11:27:56,41.06
Others-CCCPS98,3103,1304,2016-10-18 12:01:59,42.02
Others-CCCPS98,3103,1323,2016-10-18 12:27:57,42.64
Others-CCCPS98,3103,1340,2016-10-18 13:01:56,43.18
Others-CCCPS98,3103,1342,2016-10-18 13:28:57,43.25
Others-CCCPS98,3103,1331,2016-10-18 13:54:59,42.89
Others-CCCPS98,3103,1309,2016-10-18 14:27:56,42.18
Others-CCCPS98,3103,1269,2016-10-18 15:01:58,40.9
Others-CCCPS98,3103,1221,2016-10-18 15:27:59,39.35
Others-CCCPS98,3103,1218,2016-10-18 15:55:00,39.25
Others-CCCPS98,3103,1154,2016-10-18 16:27:54,37.19
Others-CCCPS98,3103,829,2016-10-19 8:05:03,26.72
Others-CCCPS98,3103,891,2016-10-19 8:25:01,28.71
Others-CCCPS98,3103,1007,2016-10-19 8:58:05,32.45
Others-CCCPS98,3103,1116,2016-10-19 9:32:04,35.97
Others-CCCPS98,3103,1210,2016-10-19 9:58:04,38.99
Others-CCCPS98,3103,1280,2016-10-19 10:25:04,41.25
Others-CCCPS98,3103,1346,2016-10-19 10:59:00,43.38
Others-CCCPS98,3103,1371,2016-10-19 11:25:04,44.18
Others-CCCPS98,3103,1402,2016-10-19 11:59:05,45.18
Others-CCCPS98,3103,1420,2016-10-19 12:25:00,45.76
Others-CCCPS98,3103,1445,2016-10-19 12:58:01,46.57
Others-CCCPS98,3103,1436,2016-10-19 13:25:03,46.28
Others-CCCPS98,3103,1431,2016-10-19 13:58:02,46.12
Others-CCCPS98,3103,1385,2016-10-19 14:32:03,44.63
Others-CCCPS98,3103,1349,2016-10-19 14:58:03,43.47
Others-CCCPS98,3103,1252,2016-10-19 15:32:05,40.35
Others-CCCPS98,3103,1201,2016-10-19 15:59:01,38.7
Others-CCCPS98,3103,1152,2016-10-19 16:25:03,37.13
Others-CCCPS98,3103,504,2016-10-22 7:59:45,16.24
Others-CCCPS98,3103,511,2016-10-22 8:26:46,16.47
Others-CCCPS98,3103,535,2016-10-22 8:59:44,17.24
Others-CCCPS98,3103,583,2016-10-22 9:26:47,18.79
Others-CCCPS98,3103,623,2016-10-22 9:59:44,20.08
Others-CCCPS98,3103,660,2016-10-22 10:26:47,21.27
Others-CCCPS98,3103,710,2016-10-22 10:59:47,22.88
Others-CCCPS98,3103,760,2016-10-22 11:32:43,24.49
Others-CCCPS98,3103,808,2016-10-22 11:59:46,26.04
Others-CCCPS98,3103,878,2016-10-22 12:32:47,28.3
Others-CCCPS98,3103,934,2016-10-22 12:59:47,30.1
Others-CCCPS98,3103,997,2016-10-22 13:32:43,32.13
Others-CCCPS98,3103,1016,2016-10-22 13:59:48,32.74
Others-CCCPS98,3103,1036,2016-10-22 14:39:47,33.39
Others-CCCPS98,3103,1048,2016-10-22 14:59:48,33.77
Others-CCCPS98,3103,1053,2016-10-22 15:26:49,33.93
Others-CCCPS98,3103,1077,2016-10-22 15:59:47,34.71
Others-CCCPS98,3103,1073,2016-10-22 16:26:47,34.58
Others-CCCPS98,3103,579,2016-10-23 7:59:48,18.66
Others-CCCPS98,3103,578,2016-10-23 8:26:51,18.63
Others-CCCPS98,3103,598,2016-10-23 8:59:50,19.27
Others-CCCPS98,3103,597,2016-10-23 9:26:51,19.24
Others-CCCPS98,3103,626,2016-10-23 9:59:52,20.17
Others-CCCPS98,3103,648,2016-10-23 10:26:53,20.88
Others-CCCPS98,3103,680,2016-10-23 10:59:53,21.91
Others-CCCPS98,3103,668,2016-10-23 11:26:49,21.53
Others-CCCPS98,3103,702,2016-10-23 11:59:50,22.62
Others-CCCPS98,3103,729,2016-10-23 12:26:51,23.49
Others-CCCPS98,3103,836,2016-10-23 13:06:52,26.94
Others-CCCPS98,3103,872,2016-10-23 13:26:55,28.1
Others-CCCPS98,3103,928,2016-10-23 13:59:53,29.91
Others-CCCPS98,3103,946,2016-10-23 14:26:51,30.49
Others-CCCPS98,3103,970,2016-10-23 14:59:53,31.26
Others-CCCPS98,3103,925,2016-10-23 15:26:56,29.81
Others-CCCPS98,3103,878,2016-10-23 15:59:54,28.3
Others-CCCPS98,3103,806,2016-10-23 16:26:57,25.97
Others-CCCPS98,3103,573,2016-10-24 7:56:56,18.47
Others-CCCPS98,3103,681,2016-10-24 8:29:56,21.95
Others-CCCPS98,3103,783,2016-10-24 9:03:01,25.23
Others-CCCPS98,3103,820,2016-10-24 9:30:01,26.43
Others-CCCPS98,3103,884,2016-10-24 9:55:57,28.49
Others-CCCPS98,3103,947,2016-10-24 10:30:02,30.52
Others-CCCPS98,3103,991,2016-10-24 11:03:03,31.94
Others-CCCPS98,3103,1030,2016-10-24 11:29:57,33.19
Others-CCCPS98,3103,1093,2016-10-24 12:02:57,35.22
Others-CCCPS98,3103,1092,2016-10-24 12:30:03,35.19
Others-CCCPS98,3103,1113,2016-10-24 12:56:58,35.87
Others-CCCPS98,3103,1102,2016-10-24 13:30:03,35.51
Others-CCCPS98,3103,1093,2016-10-24 13:56:01,35.22
Others-CCCPS98,3103,1070,2016-10-24 14:30:02,34.48
Others-CCCPS98,3103,1048,2016-10-24 14:56:02,33.77
Others-CCCPS98,3103,996,2016-10-24 15:32:59,32.1
Others-CCCPS98,3103,933,2016-10-24 16:00:04,30.07
Others-CCCPS98,3103,843,2016-10-24 16:33:03,27.17
Others-CCCPS98,3103,618,2016-10-25 8:00:03,19.92
Others-CCCPS98,3103,712,2016-10-25 8:26:08,22.95
Others-CCCPS98,3103,828,2016-10-25 9:00:03,26.68
Others-CCCPS98,3103,902,2016-10-25 9:19:19,29.07
Others-CCCPS98,3103,996,2016-10-25 9:56:19,32.1
Others-CCCPS98,3103,1076,2016-10-25 10:29:19,34.68
Others-CCCPS98,3103,1117,2016-10-25 10:56:23,36
Others-CCCPS98,3103,1184,2016-10-25 11:29:22,38.16
Others-CCCPS98,3103,1234,2016-10-25 12:02:23,39.77
Others-CCCPS98,3103,1249,2016-10-25 12:29:21,40.25
Others-CCCPS98,3103,1277,2016-10-25 13:03:20,41.15
Others-CCCPS98,3103,1286,2016-10-25 13:29:24,41.44
Others-CCCPS98,3103,1293,2016-10-25 13:56:21,41.67
Others-CCCPS98,3103,1282,2016-10-25 14:29:23,41.31
Others-CCCPS98,3103,1245,2016-10-25 15:02:24,40.12
Others-CCCPS98,3103,1206,2016-10-25 15:29:22,38.87
Others-CCCPS98,3103,1141,2016-10-25 15:56:25,36.77
Others-CCCPS98,3103,1078,2016-10-25 16:29:22,34.74
Others-CCCPS98,3103,635,2016-10-26 7:59:26,20.46
Others-CCCPS98,3103,736,2016-10-26 8:32:27,23.72
Others-CCCPS98,3103,823,2016-10-26 8:59:29,26.52
Others-CCCPS98,3103,909,2016-10-26 9:26:27,29.29
Others-CCCPS98,3103,997,2016-10-26 9:59:25,32.13
Others-CCCPS98,3103,1061,2016-10-26 10:26:30,34.19
Others-CCCPS98,3103,1137,2016-10-26 10:59:30,36.64
Others-CCCPS98,3103,1164,2016-10-26 11:26:28,37.51
Others-CCCPS98,3103,1234,2016-10-26 11:59:29,39.77
Others-CCCPS98,3103,1321,2016-10-26 12:26:27,42.57
Others-CCCPS98,3103,1425,2016-10-26 12:59:31,45.92
Others-CCCPS98,3103,1516,2016-10-26 13:26:32,48.86
Others-CCCPS98,3103,1718,2016-10-26 13:59:26,55.37
Others-CCCPS98,3103,1773,2016-10-26 14:26:26,57.14
Others-CCCPS98,3103,1762,2016-10-26 14:59:30,56.78
Others-CCCPS98,3103,1722,2016-10-26 15:26:30,55.49
Others-CCCPS98,3103,1631,2016-10-26 15:59:32,52.56
Others-CCCPS98,3103,1473,2016-10-26 16:32:30,47.47
Others-CCCPS98,3103,715,2016-10-27 7:59:33,23.04
Others-CCCPS98,3103,857,2016-10-27 8:32:33,27.62
Others-CCCPS98,3103,970,2016-10-27 8:59:33,31.26
Others-CCCPS98,3103,1144,2016-10-27 9:32:35,36.87
Others-CCCPS98,3103,1396,2016-10-27 9:59:37,44.99
Others-CCCPS98,3103,1581,2016-10-27 10:25:37,50.95
Others-CCCPS98,3103,1694,2016-10-27 10:59:38,54.59
Others-CCCPS98,3103,1748,2016-10-27 11:32:32,56.33
Others-CCCPS98,3103,1814,2016-10-27 11:59:38,58.46
Others-CCCPS98,3103,1911,2016-10-27 12:26:35,61.59
Others-CCCPS98,3103,1810,2016-10-27 12:59:36,58.33
Others-CCCPS98,3103,1829,2016-10-27 13:32:35,58.94
Others-CCCPS98,3103,1885,2016-10-27 13:59:37,60.75
Others-CCCPS98,3103,1875,2016-10-27 14:26:38,60.43
Others-CCCPS98,3103,1821,2016-10-27 14:59:37,58.69
Others-CCCPS98,3103,1757,2016-10-27 15:26:33,56.62
Others-CCCPS98,3103,1650,2016-10-27 15:59:38,53.17
Others-CCCPS98,3103,1560,2016-10-27 16:26:39,50.27
Others-CCCPS98,3103,725,2016-10-28 8:16:41,23.36
Others-CCCPS98,3103,725,2016-10-28 8:16:41,23.36
Others-CCCPS98,3103,878,2016-10-28 8:56:40,28.3
Others-CCCPS98,3103,1035,2016-10-28 9:29:43,33.35
Others-CCCPS98,3103,1353,2016-10-28 10:02:44,43.6
Others-CCCPS98,3103,1467,2016-10-28 10:29:41,47.28
Others-CCCPS98,3103,1514,2016-10-28 10:56:43,48.79
Others-CCCPS98,3103,1566,2016-10-28 11:29:44,50.47
Others-CCCPS98,3103,1610,2016-10-28 12:02:44,51.89
Others-CCCPS98,3103,1679,2016-10-28 12:29:45,54.11
Others-CCCPS98,3103,1453,2016-10-28 13:02:43,46.83
Others-CCCPS98,3103,1542,2016-10-28 13:29:45,49.69
Others-CCCPS98,3103,1712,2016-10-28 14:02:39,55.17
Others-CCCPS98,3103,1772,2016-10-28 14:29:45,57.11
Others-CCCPS98,3103,1715,2016-10-28 15:02:43,55.27
Others-CCCPS98,3103,1628,2016-10-28 15:29:41,52.47
Others-CCCPS98,3103,1536,2016-10-28 16:02:40,49.5
Others-CCCPS98,3103,1458,2016-10-28 16:29:42,46.99
Others-CCCPS98,3103,602,2016-10-29 7:59:48,19.4
Others-CCCPS98,3103,625,2016-10-29 8:26:46,20.14
Others-CCCPS98,3103,693,2016-10-29 8:59:48,22.33
Others-CCCPS98,3103,830,2016-10-29 9:26:50,26.75
Others-CCCPS98,3103,1119,2016-10-29 9:59:51,36.06
Others-CCCPS98,3103,1279,2016-10-29 10:26:49,41.22
Others-CCCPS98,3103,1338,2016-10-29 10:59:46,43.12
Others-CCCPS98,3103,1355,2016-10-29 11:25:51,43.67
Others-CCCPS98,3103,1500,2016-10-29 12:06:51,48.34
Others-CCCPS98,3103,1545,2016-10-29 12:26:46,49.79
Others-CCCPS98,3103,1375,2016-10-29 12:59:51,44.31
Others-CCCPS98,3103,1353,2016-10-29 13:26:47,43.6
Others-CCCPS98,3103,1557,2016-10-29 13:59:51,50.18
Others-CCCPS98,3103,1765,2016-10-29 14:26:50,56.88
Others-CCCPS98,3103,1779,2016-10-29 14:59:51,57.33
Others-CCCPS98,3103,1757,2016-10-29 15:26:52,56.62
Others-CCCPS98,3103,1744,2016-10-29 15:59:51,56.2
Others-CCCPS98,3103,1756,2016-10-29 16:26:53,56.59
Others-CCCPS98,3103,657,2016-10-30 7:59:55,21.17
Others-CCCPS98,3103,657,2016-10-30 7:59:55,21.17
Others-CCCPS98,3103,657,2016-10-30 7:59:55,21.17
Others-CCCPS98,3103,661,2016-10-30 8:25:53,21.3
Others-CCCPS98,3103,656,2016-10-30 8:59:52,21.14
Others-CCCPS98,3103,656,2016-10-30 9:25:57,21.14
Others-CCCPS98,3103,658,2016-10-30 9:59:52,21.21
Others-CCCPS98,3103,671,2016-10-30 10:25:54,21.62
Others-CCCPS98,3103,685,2016-10-30 10:59:56,22.08
Others-CCCPS98,3103,701,2016-10-30 11:25:55,22.59
Others-CCCPS98,3103,768,2016-10-30 11:59:58,24.75
Others-CCCPS98,3103,836,2016-10-30 12:26:54,26.94
Others-CCCPS98,3103,1021,2016-10-30 13:06:59,32.9
Others-CCCPS98,3103,1144,2016-10-30 13:25:59,36.87
Others-CCCPS98,3103,1426,2016-10-30 13:59:59,45.96
Others-CCCPS98,3103,1549,2016-10-30 14:32:54,49.92
Others-CCCPS98,3103,1539,2016-10-30 15:00:00,49.6
Others-CCCPS98,3103,1507,2016-10-30 15:32:59,48.57
Others-CCCPS98,3103,623,2016-10-31 8:00:03,20.08
Others-CCCPS98,3103,704,2016-10-31 8:26:02,22.69
Others-CCCPS98,3103,818,2016-10-31 9:00:00,26.36
Others-CCCPS98,3103,901,2016-10-31 9:26:03,29.04
Others-CCCPS98,3103,977,2016-10-31 10:00:05,31.49
Others-CCCPS98,3103,1034,2016-10-31 10:26:02,33.32
Others-CCCPS98,3103,1064,2016-10-31 11:00:02,34.29
Others-CCCPS98,3103,1095,2016-10-31 11:26:04,35.29
Others-CCCPS98,3103,1130,2016-10-31 12:00:04,36.42
Others-CCCPS98,3103,1138,2016-10-31 12:26:06,36.67
Others-CCCPS98,3103,1153,2016-10-31 13:00:06,37.16
Others-CCCPS98,3103,1161,2016-10-31 13:26:01,37.42
Others-CCCPS98,3103,1143,2016-10-31 13:59:47,36.84
Others-CCCPS98,3103,1113,2016-10-31 14:26:05,35.87
Others-CCCPS98,3103,1073,2016-10-31 15:00:03,34.58
Others-CCCPS98,3103,1020,2016-10-31 15:27:04,32.87
Others-CCCPS98,3103,949,2016-10-31 16:00:07,30.58
Others-CCCPS98,3103,883,2016-10-31 16:26:06,28.46
Others-CCCPS98,3103,592,2016-11-01 8:06:07,19.08
Others-CCCPS98,3103,653,2016-11-01 8:26:07,21.04
Others-CCCPS98,3103,777,2016-11-01 9:00:08,25.04
Others-CCCPS98,3103,871,2016-11-01 9:26:12,28.07
Others-CCCPS98,3103,996,2016-11-01 10:00:08,32.1
Others-CCCPS98,3103,1046,2016-11-01 10:26:11,33.71
Others-CCCPS98,3103,1103,2016-11-01 11:00:09,35.55
Others-CCCPS98,3103,1116,2016-11-01 11:26:11,35.97
Others-CCCPS98,3103,1161,2016-11-01 12:00:08,37.42
Others-CCCPS98,3103,1175,2016-11-01 12:26:12,37.87
Others-CCCPS98,3103,1189,2016-11-01 13:00:12,38.32
Others-CCCPS98,3103,1172,2016-11-01 13:26:12,37.77
Others-CCCPS98,3103,1154,2016-11-01 14:00:09,37.19
Others-CCCPS98,3103,1115,2016-11-01 14:26:10,35.93
Others-CCCPS98,3103,1063,2016-11-01 15:00:12,34.26
Others-CCCPS98,3103,1028,2016-11-01 15:27:09,33.13
Others-CCCPS98,3103,961,2016-11-01 16:00:09,30.97
Others-CCCPS98,3103,870,2016-11-01 16:33:14,28.04
Others-CCCPS98,3103,599,2016-11-02 7:56:18,19.3
Others-CCCPS98,3103,698,2016-11-02 8:30:14,22.49
Others-CCCPS98,3103,774,2016-11-02 8:56:14,24.94
Others-CCCPS98,3103,900,2016-11-02 9:30:15,29
Others-CCCPS98,3103,992,2016-11-02 9:56:15,31.97
Others-CCCPS98,3103,1059,2016-11-02 10:29:19,34.13
Others-CCCPS98,3103,1104,2016-11-02 10:56:16,35.58
Others-CCCPS98,3103,1153,2016-11-02 11:30:19,37.16
Others-CCCPS98,3103,1157,2016-11-02 11:56:19,37.29
Others-CCCPS98,3103,1182,2016-11-02 12:30:20,38.09
Others-CCCPS98,3103,1221,2016-11-02 13:03:20,39.35
Others-CCCPS98,3103,1221,2016-11-02 13:30:18,39.35
Others-CCCPS98,3103,1245,2016-11-02 14:03:20,40.12
Others-CCCPS98,3103,1231,2016-11-02 14:30:16,39.67
Others-CCCPS98,3103,1197,2016-11-02 14:56:19,38.58
Others-CCCPS98,3103,1130,2016-11-02 15:29:19,36.42
Others-CCCPS98,3103,1050,2016-11-02 16:03:20,33.84
Others-CCCPS98,3103,979,2016-11-02 16:30:18,31.55
Others-CCCPS98,3103,654,2016-11-03 8:00:22,21.08
Others-CCCPS98,3103,753,2016-11-03 8:26:26,24.27
Others-CCCPS98,3103,899,2016-11-03 9:00:22,28.97
Others-CCCPS98,3103,974,2016-11-03 9:26:22,31.39
Others-CCCPS98,3103,1074,2016-11-03 10:00:22,34.61
Others-CCCPS98,3103,1105,2016-11-03 10:26:25,35.61
Others-CCCPS98,3103,1168,2016-11-03 11:00:24,37.64
Others-CCCPS98,3103,1185,2016-11-03 11:26:27,38.19
Others-CCCPS98,3103,1214,2016-11-03 12:00:26,39.12
Others-CCCPS98,3103,1243,2016-11-03 12:26:27,40.06
Others-CCCPS98,3103,1081,2016-11-03 12:59:26,34.84
Others-CCCPS98,3103,1106,2016-11-03 13:26:26,35.64
Others-CCCPS98,3103,1097,2016-11-03 13:59:26,35.35
Others-CCCPS98,3103,1074,2016-11-03 14:26:23,34.61
Others-CCCPS98,3103,1036,2016-11-03 15:00:23,33.39
Others-CCCPS98,3103,976,2016-11-03 15:26:24,31.45
Others-CCCPS98,3103,935,2016-11-03 16:03:28,30.13
Others-CCCPS98,3103,904,2016-11-03 16:30:27,29.13
Others-CCCPS98,3103,595,2016-11-04 8:00:29,19.17
Others-CCCPS98,3103,658,2016-11-04 8:26:32,21.21
Others-CCCPS98,3103,760,2016-11-04 8:59:32,24.49
Others-CCCPS98,3103,828,2016-11-04 9:33:32,26.68
Others-CCCPS98,3103,894,2016-11-04 10:00:29,28.81
Others-CCCPS98,3103,928,2016-11-04 10:26:31,29.91
Others-CCCPS98,3103,960,2016-11-04 11:00:33,30.94
Others-CCCPS98,3103,994,2016-11-04 11:33:31,32.03
Others-CCCPS98,3103,1018,2016-11-04 12:00:31,32.81
Others-CCCPS98,3103,1008,2016-11-04 12:33:34,32.48
Others-CCCPS98,3103,1020,2016-11-04 13:00:30,32.87
Others-CCCPS98,3103,1014,2016-11-04 13:26:33,32.68
Others-CCCPS98,3103,1036,2016-11-04 13:59:31,33.39
Others-CCCPS98,3103,1012,2016-11-04 14:26:30,32.61
Others-CCCPS98,3103,979,2016-11-04 15:00:30,31.55
Others-CCCPS98,3103,927,2016-11-04 15:26:30,29.87
Others-CCCPS98,3103,900,2016-11-04 16:00:33,29
Others-CCCPS98,3103,866,2016-11-04 16:26:30,27.91
Others-CCCPS98,3103,438,2016-11-05 8:00:35,14.12
Others-CCCPS98,3103,437,2016-11-05 8:26:35,14.08
Others-CCCPS98,3103,441,2016-11-05 8:59:37,14.21
Others-CCCPS98,3103,451,2016-11-05 9:26:38,14.53
Others-CCCPS98,3103,476,2016-11-05 9:59:37,15.34
Others-CCCPS98,3103,516,2016-11-05 10:33:38,16.63
Others-CCCPS98,3103,557,2016-11-05 10:59:39,17.95
Others-CCCPS98,3103,583,2016-11-05 11:26:38,18.79
Others-CCCPS98,3103,666,2016-11-05 12:06:39,21.46
Others-CCCPS98,3103,694,2016-11-05 12:26:41,22.37
Others-CCCPS98,3103,747,2016-11-05 13:00:37,24.07
Others-CCCPS98,3103,849,2016-11-05 13:33:39,27.36
Others-CCCPS98,3103,883,2016-11-05 13:59:41,28.46
Others-CCCPS98,3103,905,2016-11-05 14:26:39,29.17
Others-CCCPS98,3103,930,2016-11-05 15:00:40,29.97
Others-CCCPS98,3103,933,2016-11-05 15:26:40,30.07
Others-CCCPS98,3103,903,2016-11-05 16:00:41,29.1
Others-CCCPS98,3103,853,2016-11-05 16:26:40,27.49
Others-CCCPS98,3103,536,2016-11-06 8:00:42,17.27
Others-CCCPS98,3103,540,2016-11-06 8:26:43,17.4
Others-CCCPS98,3103,545,2016-11-06 9:00:42,17.56
Others-CCCPS98,3103,537,2016-11-06 9:33:44,17.31
Others-CCCPS98,3103,549,2016-11-06 10:00:43,17.69
Others-CCCPS98,3103,560,2016-11-06 10:26:46,18.05
Others-CCCPS98,3103,567,2016-11-06 10:59:45,18.27
Others-CCCPS98,3103,594,2016-11-06 11:26:44,19.14
Others-CCCPS98,3103,619,2016-11-06 11:59:43,19.95
Others-CCCPS98,3103,605,2016-11-06 12:26:47,19.5
Others-CCCPS98,3103,666,2016-11-06 13:06:45,21.46
Others-CCCPS98,3103,681,2016-11-06 13:26:43,21.95
Others-CCCPS98,3103,708,2016-11-06 13:59:46,22.82
Others-CCCPS98,3103,719,2016-11-06 14:33:47,23.17
Others-CCCPS98,3103,717,2016-11-06 15:00:47,23.11
Others-CCCPS98,3103,700,2016-11-06 15:26:45,22.56
Others-CCCPS98,3103,661,2016-11-06 15:59:48,21.3
Others-CCCPS98,3103,617,2016-11-06 16:26:45,19.88
Others-CCCPS98,3103,515,2016-11-07 8:00:52,16.6
Others-CCCPS98,3103,596,2016-11-07 8:26:53,19.21
Others-CCCPS98,3103,741,2016-11-07 8:59:50,23.88
Others-CCCPS98,3103,845,2016-11-07 9:26:49,27.23
Others-CCCPS98,3103,944,2016-11-07 9:59:50,30.42
Others-CCCPS98,3103,1020,2016-11-07 10:26:49,32.87
Others-CCCPS98,3103,1078,2016-11-07 10:59:51,34.74
Others-CCCPS98,3103,1109,2016-11-07 11:26:51,35.74
Others-CCCPS98,3103,1135,2016-11-07 11:59:51,36.58
Others-CCCPS98,3103,1148,2016-11-07 12:26:50,37
Others-CCCPS98,3103,1128,2016-11-07 12:59:53,36.35
Others-CCCPS98,3103,1146,2016-11-07 13:33:52,36.93
Others-CCCPS98,3103,1148,2016-11-07 13:59:54,37
Others-CCCPS98,3103,1079,2016-11-07 14:33:55,34.77
Others-CCCPS98,3103,1036,2016-11-07 15:00:51,33.39
Others-CCCPS98,3103,972,2016-11-07 15:33:53,31.32
Others-CCCPS98,3103,914,2016-11-07 16:00:51,29.46
Others-CCCPS98,3103,829,2016-11-07 16:33:53,26.72
Others-CCCPS98,3103,655,2016-11-08 7:59:58,21.11
Others-CCCPS98,3103,727,2016-11-08 8:26:55,23.43
Others-CCCPS98,3103,829,2016-11-08 8:59:56,26.72
Others-CCCPS98,3103,925,2016-11-08 9:26:56,29.81
Others-CCCPS98,3103,1038,2016-11-08 9:59:56,33.45
Others-CCCPS98,3103,1133,2016-11-08 10:33:59,36.51
Others-CCCPS98,3103,1190,2016-11-08 11:00:00,38.35
Others-CCCPS98,3103,1253,2016-11-08 11:33:56,40.38
Others-CCCPS98,3103,1286,2016-11-08 11:59:58,41.44
Others-CCCPS98,3103,1289,2016-11-08 12:27:01,41.54
Others-CCCPS98,3103,1322,2016-11-08 13:00:00,42.6
Others-CCCPS98,3103,1314,2016-11-08 13:34:01,42.35
Others-CCCPS98,3103,1318,2016-11-08 14:00:59,42.48
Others-CCCPS98,3103,1278,2016-11-08 14:26:58,41.19
Others-CCCPS98,3103,1250,2016-11-08 15:00:02,40.28
Others-CCCPS98,3103,1183,2016-11-08 15:33:57,38.12
Others-CCCPS98,3103,1131,2016-11-08 16:01:02,36.45
Others-CCCPS98,3103,1032,2016-11-08 16:34:02,33.26
Others-CCCPS98,3103,669,2016-11-09 8:00:02,21.56
Others-CCCPS98,3103,729,2016-11-09 8:27:02,23.49
Others-CCCPS98,3103,841,2016-11-09 9:00:07,27.1
Others-CCCPS98,3103,943,2016-11-09 9:34:05,30.39
Others-CCCPS98,3103,1028,2016-11-09 10:00:05,33.13
Others-CCCPS98,3103,1093,2016-11-09 10:27:03,35.22
Others-CCCPS98,3103,1166,2016-11-09 11:00:04,37.58
Others-CCCPS98,3103,1214,2016-11-09 11:27:04,39.12
Others-CCCPS98,3103,1228,2016-11-09 12:00:06,39.57
Others-CCCPS98,3103,1257,2016-11-09 12:27:05,40.51
Others-CCCPS98,3103,1288,2016-11-09 13:00:08,41.51
Others-CCCPS98,3103,1287,2016-11-09 13:27:04,41.48
Others-CCCPS98,3103,1271,2016-11-09 14:00:04,40.96
Others-CCCPS98,3103,1254,2016-11-09 14:27:08,40.41
Others-CCCPS98,3103,1212,2016-11-09 15:00:06,39.06
Others-CCCPS98,3103,1152,2016-11-09 15:34:05,37.13
Others-CCCPS98,3103,1088,2016-11-09 16:00:09,35.06
Others-CCCPS98,3103,975,2016-11-09 16:34:06,31.42
Others-CCCPS98,3103,711,2016-11-10 8:00:12,22.91
Others-CCCPS98,3103,831,2016-11-10 8:34:11,26.78
Others-CCCPS98,3103,935,2016-11-10 9:00:09,30.13
Others-CCCPS98,3103,1013,2016-11-10 9:27:11,32.65
Others-CCCPS98,3103,1110,2016-11-10 10:00:12,35.77
Others-CCCPS98,3103,1167,2016-11-10 10:27:10,37.61
Others-CCCPS98,3103,1215,2016-11-10 11:00:12,39.16
Others-CCCPS98,3103,1252,2016-11-10 11:27:14,40.35
Others-CCCPS98,3103,1302,2016-11-10 12:00:10,41.96
Others-CCCPS98,3103,1321,2016-11-10 12:27:14,42.57
Others-CCCPS98,3103,1139,2016-11-10 13:00:13,36.71
Others-CCCPS98,3103,1156,2016-11-10 13:34:14,37.25
Others-CCCPS98,3103,1136,2016-11-10 14:00:15,36.61
Others-CCCPS98,3103,1089,2016-11-10 14:27:13,35.1
Others-CCCPS98,3103,1040,2016-11-10 15:00:13,33.52
Others-CCCPS98,3103,992,2016-11-10 15:27:15,31.97
Others-CCCPS98,3103,922,2016-11-10 16:00:15,29.71
Others-CCCPS98,3103,851,2016-11-10 16:27:13,27.43
Others-CCCPS98,3103,674,2016-11-11 8:00:17,21.72
Others-CCCPS98,3103,736,2016-11-11 8:27:19,23.72
Others-CCCPS98,3103,819,2016-11-11 9:00:19,26.39
Others-CCCPS98,3103,751,2016-11-11 9:27:16,24.2
Others-CCCPS98,3103,810,2016-11-11 10:00:16,26.1
Others-CCCPS98,3103,851,2016-11-11 10:27:18,27.43
Others-CCCPS98,3103,887,2016-11-11 11:00:18,28.59
Others-CCCPS98,3103,915,2016-11-11 11:27:18,29.49
Others-CCCPS98,3103,946,2016-11-11 12:00:21,30.49
Others-CCCPS98,3103,972,2016-11-11 12:27:21,31.32
Others-CCCPS98,3103,963,2016-11-11 13:00:19,31.03
Others-CCCPS98,3103,955,2016-11-11 13:34:21,30.78
Others-CCCPS98,3103,954,2016-11-11 14:00:21,30.74
Others-CCCPS98,3103,924,2016-11-11 14:27:18,29.78
Others-CCCPS98,3103,862,2016-11-11 15:00:21,27.78
Others-CCCPS98,3103,814,2016-11-11 15:34:20,26.23
Others-CCCPS98,3103,772,2016-11-11 16:00:21,24.88
Others-CCCPS98,3103,734,2016-11-11 16:34:18,23.65
Others-CCCPS98,3103,540,2016-11-12 8:00:26,17.4
Others-CCCPS98,3103,552,2016-11-12 8:27:25,17.79
Others-CCCPS98,3103,561,2016-11-12 9:00:26,18.08
Others-CCCPS98,3103,586,2016-11-12 9:27:26,18.88
Others-CCCPS98,3103,618,2016-11-12 10:00:25,19.92
Others-CCCPS98,3103,652,2016-11-12 10:27:27,21.01
Others-CCCPS98,3103,717,2016-11-12 11:00:27,23.11
Others-CCCPS98,3103,749,2016-11-12 11:34:23,24.14
Others-CCCPS98,3103,779,2016-11-12 12:00:27,25.1
Others-CCCPS98,3103,809,2016-11-12 12:27:23,26.07
Others-CCCPS98,3103,867,2016-11-12 13:00:28,27.94
Others-CCCPS98,3103,917,2016-11-12 13:27:27,29.55
Others-CCCPS98,3103,990,2016-11-12 14:00:26,31.9
Others-CCCPS98,3103,1048,2016-11-12 14:27:28,33.77
Others-CCCPS98,3103,1071,2016-11-12 15:00:28,34.51
Others-CCCPS98,3103,1094,2016-11-12 15:27:27,35.26
Others-CCCPS98,3103,1068,2016-11-12 16:00:24,34.42
Others-CCCPS98,3103,1029,2016-11-12 16:34:28,33.16
Others-CCCPS98,3103,453,2016-11-13 8:00:29,14.6
